molecule_chembl_id,molecule_name,canonical_smiles,target_chembl_id,target_name,action_type,mechanism_of_action,max_phase
CHEMBL3989689,SQUALAMINE LACTATE,CC(C)[C@@H](CC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3[C@H](O)C[C@H]4C[C@@H](NCCCNCCCCN)CC[C@]4(C)[C@H]3CC[C@]12C)OS(=O)(=O)O.C[C@H](O)C(=O)O.O,CHEMBL3273,Sodium/hydrogen exchanger 3,INHIBITOR,Sodium/hydrogen exchanger 3 inhibitor,3
CHEMBL109480,TANESPIMYCIN,C=CCNC1=C2C[C@@H](C)C[C@H](OC)[C@H](O)[C@@H](C)/C=C(\C)[C@H](OC(N)=O)[C@@H](OC)/C=C\C=C(/C)C(=O)NC(=CC1=O)C2=O,CHEMBL2095165,Heat shock protein HSP90,INHIBITOR,Heat shock protein HSP90 inhibitor,3
CHEMBL142703,VILDAGLIPTIN,N#C[C@@H]1CCCN1C(=O)CNC12CC3CC(CC(O)(C3)C1)C2,CHEMBL284,Dipeptidyl peptidase 4,INHIBITOR,Dipeptidyl peptidase IV inhibitor,4
CHEMBL481958,AMRUBICIN HYDROCHLORIDE,CC(=O)[C@]1(N)Cc2c(O)c3c(c(O)c2[C@@H](O[C@H]2C[C@H](O)[C@H](O)CO2)C1)C(=O)c1ccccc1C3=O.Cl,CHEMBL1806,DNA topoisomerase 2-alpha,INHIBITOR,DNA topoisomerase II alpha inhibitor,3
CHEMBL443684,NAVITOCLAX,CC1(C)CCC(c2ccc(Cl)cc2)=C(CN2CCN(c3ccc(C(=O)NS(=O)(=O)c4ccc(N[C@H](CCN5CCOCC5)CSc5ccccc5)c(S(=O)(=O)C(F)(F)F)c4)cc3)CC2)C1,CHEMBL4860,Apoptosis regulator Bcl-2,INHIBITOR,Apoptosis regulator Bcl-2 inhibitor,3
CHEMBL1215923,BIMOSIAMOSE,O=C(O)Cc1cccc(-c2cc(CCCCCCc3ccc(O[C@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@@H]4O)c(-c4cccc(CC(=O)O)c4)c3)ccc2O[C@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@@H]2O)c1,CHEMBL3831288,Selectin,INHIBITOR,Selectin inhibitor,2
CHEMBL73822,APAZIQUONE,Cn1c(/C=C/CO)c(CO)c2c1C(=O)C=C(N1CC1)C2=O,CHEMBL2311221,DNA,INHIBITOR,DNA inhibitor,3
CHEMBL435224,LAPAQUISTAT ACETATE,COc1cccc([C@H]2O[C@H](CC(=O)N3CCC(CC(=O)O)CC3)C(=O)N(CC(C)(C)COC(C)=O)c3ccc(Cl)cc32)c1OC,CHEMBL3338,Squalene synthase,INHIBITOR,Squalene synthetase inhibitor,3
CHEMBL490665,NALFURAFINE HYDROCHLORIDE,CN(C(=O)/C=C/c1ccoc1)[C@@H]1CC[C@@]2(O)[C@H]3Cc4ccc(O)c5c4[C@@]2(CCN3CC2CC2)[C@H]1O5.Cl,CHEMBL237,Kappa-type opioid receptor,AGONIST,Kappa opioid receptor agonist,4
CHEMBL2107818,ALDOXORUBICIN,COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)C[C@@](O)(/C(CO)=N/NC(=O)CCCCCN1C(=O)C=CC1=O)C[C@@H]3O[C@H]1C[C@H](N)[C@H](O)[C@H](C)O1,CHEMBL1806,DNA topoisomerase 2-alpha,INHIBITOR,DNA topoisomerase II alpha inhibitor,3
CHEMBL2107821,EMIXUSTAT,NCC[C@@H](O)c1cccc(OCC2CCCCC2)c1,CHEMBL3831182,Retinoid isomerohydrolase,INHIBITOR,Retinoid isomerohydrolase inhibitor,3
CHEMBL2364609,ESKETAMINE HYDROCHLORIDE,CN[C@]1(c2ccccc2Cl)CCCCC1=O.Cl,CHEMBL2094124,Glutamate [NMDA] receptor,NEGATIVE ALLOSTERIC MODULATOR,Glutamate [NMDA] receptor negative allosteric modulator,4
CHEMBL1829174,FASIGLIFAM,Cc1cc(OCCCS(C)(=O)=O)cc(C)c1-c1cccc(COc2ccc3c(c2)OC[C@H]3CC(=O)O)c1,CHEMBL4422,Free fatty acid receptor 1,POSITIVE ALLOSTERIC MODULATOR,Free fatty acid receptor 1 positive allosteric modulator,3
CHEMBL2364614,LIAFENSINE,CN1Cc2cc(-c3ccc(N)nn3)ccc2[C@H](c2ccc3ccccc3c2)C1,CHEMBL2363064,Monoamine transporter,INHIBITOR,Monoamine transporter inhibitor,2
CHEMBL1231160,PEVONEDISTAT,NS(=O)(=O)OC[C@@H]1C[C@@H](n2ccc3c(N[C@H]4CCc5ccccc54)ncnc32)C[C@@H]1O,CHEMBL3831283,NEDD8 activating enzyme,INHIBITOR,NEDD8 activating enzyme inhibitor,3
CHEMBL2364624,PRADIGASTAT,O=C(O)C[C@H]1CC[C@H](c2ccc(-c3ccc(Nc4ccc(C(F)(F)F)nc4)cn3)cc2)CC1,CHEMBL6009,Diacylglycerol O-acyltransferase 1,INHIBITOR,Diacylglycerol O-acyltransferase 1 inhibitor,3
CHEMBL3707446,RIVIPANSEL,C[C@@H]1O[C@@H](O[C@@H]2[C@@H](NC(=O)c3cc(=O)[nH]c(=O)[nH]3)C[C@@H](C(=O)NCCNC(=O)COCCOCC(=O)Nc3cc(S(=O)(=O)O)cc4cc(S(=O)(=O)O)cc(S(=O)(=O)O)c34)C[C@H]2O[C@@H]2O[C@H](CO)[C@H](O)[C@H](O[C@@H](CC3CCCCC3)C(=O)O)[C@H]2OC(=O)c2ccccc2)[C@@H](O)[C@H](O)[C@@H]1O,CHEMBL5378,P-selectin,ANTAGONIST,P-selectin antagonist,3
CHEMBL2364639,VALBENAZINE,COc1cc2c(cc1OC)[C@H]1C[C@@H](OC(=O)[C@@H](N)C(C)C)[C@H](CC(C)C)CN1CC2,CHEMBL1893,Synaptic vesicular amine transporter,INHIBITOR,Synaptic vesicular amine transporter inhibitor,4
CHEMBL1812161,VATIQUINONE,CC(C)=CCC/C(C)=C/CC/C(C)=C/CC[C@@](C)(O)CCC1=C(C)C(=O)C(C)=C(C)C1=O,CHEMBL3623,NAD(P)H dehydrogenase [quinone] 1,MODULATOR,Quinone reductase 1 modulator,3
CHEMBL2048028,LIFITEGRAST,CS(=O)(=O)c1cccc(C[C@H](NC(=O)c2c(Cl)cc3c(c2Cl)CCN(C(=O)c2ccc4ccoc4c2)C3)C(=O)O)c1,CHEMBL2364172,Integrin alpha-L/beta-2 (LFA-1),ANTAGONIST,Integrin alpha-L/beta-2 (LFA-1) antagonist,4
CHEMBL3039507,SOTAGLIFLOZIN,CCOc1ccc(Cc2cc([C@@H]3O[C@H](SC)[C@@H](O)[C@H](O)[C@H]3O)ccc2Cl)cc1,CHEMBL4979,Sodium/glucose cotransporter 1,INHIBITOR,Sodium/glucose cotransporter 1 inhibitor,4
CHEMBL3039515,ELOBIXIBAT,CCCCC1(CCCC)CN(c2ccccc2)c2cc(SC)c(OCC(=O)N[C@@H](C(=O)NCC(=O)O)c3ccccc3)cc2S(=O)(=O)C1,CHEMBL2778,Ileal sodium/bile acid cotransporter,INHIBITOR,Ileal bile acid transporter inhibitor,3
CHEMBL3039521,VINTAFOLIDE,CC[C@]1(O)C[C@@H]2CN(CCc3c([nH]c4ccccc34)[C@@](C(=O)OC)(c3cc4c(cc3OC)N(C)[C@H]3[C@@](O)(C(=O)NNC(=O)OCCSSC[C@H](NC(=O)[C@H](CC(=O)O)NC(=O)[C@H](CC(=O)O)NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](CC(=O)O)NC(=O)CC[C@H](NC(=O)c5ccc(NCc6cnc7[nH]c(N)nc(=O)c7n6)cc5)C(=O)O)C(=O)O)[C@H](O)[C@]5(CC)C=CCN6CC[C@]43[C@@H]65)C2)C1,CHEMBL2121,Folate receptor alpha,BINDING AGENT,Folate receptor alpha binding agent,3
CHEMBL3039522,BIRINAPANT,CC[C@H](NC(=O)[C@H](C)NC)C(=O)N1C[C@@H](O)C[C@H]1Cc1c(-c2[nH]c3cc(F)ccc3c2C[C@@H]2C[C@H](O)CN2C(=O)[C@H](CC)NC(=O)[C@H](C)NC)[nH]c2cc(F)ccc12,CHEMBL3038465,cIAP1/cIAP2,INHIBITOR,cIAP1/cIAP2 inhibitor,2
CHEMBL3039529,TIRASEMTIV,C#Cc1cnc2nc(O)n(C(CC)CC)c2n1,CHEMBL3831282,Fast skeletal troponin complex,ACTIVATOR,Fast skeletal troponin complex activator,3
CHEMBL5314381,IRINOTECAN SUCROSOFATE,CCc1c2c(nc3ccc(OC(=O)N4CCC(N5CCCCC5)CC4)cc13)-c1cc3c(c(=O)n1C2)COC(=O)[C@]3(O)CC.CCc1c2c(nc3ccc(OC(=O)N4CCC(N5CCCCC5)CC4)cc13)-c1cc3c(c(=O)n1C2)COC(=O)[C@]3(O)CC.CCc1c2c(nc3ccc(OC(=O)N4CCC(N5CCCCC5)CC4)cc13)-c1cc3c(c(=O)n1C2)COC(=O)[C@]3(O)CC.CCc1c2c(nc3ccc(OC(=O)N4CCC(N5CCCCC5)CC4)cc13)-c1cc3c(c(=O)n1C2)COC(=O)[C@]3(O)CC.O=S(=O)(O)OC[C@H]1O[C@@](COS(=O)(=O)O)(O[C@H]2O[C@H](COS(=O)(=O)O)[C@@H](OS(=O)(=O)O)[C@H](OS(=O)(=O)O)[C@H]2OS(=O)(=O)O)[C@@H](OS(=O)(=O)O)[C@@H]1OS(=O)(=O)O,CHEMBL1781,DNA topoisomerase 1,INHIBITOR,DNA topoisomerase I inhibitor,3
CHEMBL166863,POLMACOXIB,CC1(C)OC(c2ccc(S(N)(=O)=O)cc2)=C(c2cccc(F)c2)C1=O,CHEMBL230,Prostaglandin G/H synthase 2,INHIBITOR,Cyclooxygenase-2 inhibitor,3
CHEMBL2338329,ROXADUSTAT,Cc1nc(C(=O)NCC(=O)O)c(O)c2ccc(Oc3ccccc3)cc12,CHEMBL3831261,Hypoxia-inducible factor prolyl hydroxylase,INHIBITOR,Hypoxia-inducible factor prolyl hydroxylase inhibitor,4
CHEMBL3137318,TALAZOPARIB TOSYLATE,Cc1ccc(S(=O)(=O)O)cc1.Cn1ncnc1[C@H]1c2n[nH]c(=O)c3cc(F)cc(c23)N[C@@H]1c1ccc(F)cc1,CHEMBL5366,Poly [ADP-ribose] polymerase 2,INHIBITOR,Poly [ADP-ribose] polymerase 2 inhibitor,4
CHEMBL3137320,TALAZOPARIB,Cn1ncnc1[C@H]1c2n[nH]c(=O)c3cc(F)cc(c23)N[C@@H]1c1ccc(F)cc1,CHEMBL3105,Poly [ADP-ribose] polymerase 1,INHIBITOR,Poly [ADP-ribose] polymerase-1 inhibitor,4
CHEMBL3137322,DIANHYDROGALACTITOL,O[C@H]([C@H](O)[C@@H]1CO1)[C@H]1CO1,CHEMBL2311221,DNA,CROSS-LINKING AGENT,DNA cross-linking agent,3
CHEMBL1186894,AMRUBICIN,CC(=O)[C@]1(N)Cc2c(O)c3c(c(O)c2[C@@H](O[C@H]2C[C@H](O)[C@H](O)CO2)C1)C(=O)c1ccccc1C3=O,CHEMBL1806,DNA topoisomerase 2-alpha,INHIBITOR,DNA topoisomerase II alpha inhibitor,3
CHEMBL3301595,DASOTRALINE,N[C@@H]1CC[C@@H](c2ccc(Cl)c(Cl)c2)c2ccccc21,CHEMBL2363064,Monoamine transporter,INHIBITOR,Monoamine transporter inhibitor,3
CHEMBL3301627,TENAPANOR HYDROCHLORIDE,CN1Cc2c(Cl)cc(Cl)cc2[C@H](c2cccc(S(=O)(=O)NCCOCCOCCNC(=O)NCCCCNC(=O)NCCOCCOCCNS(=O)(=O)c3cccc([C@@H]4CN(C)Cc5c(Cl)cc(Cl)cc54)c3)c2)C1.Cl.Cl,CHEMBL3273,Sodium/hydrogen exchanger 3,INHIBITOR,Sodium/hydrogen exchanger 3 inhibitor,4
CHEMBL3544911,PREXASERTIB,COc1cccc(OCCCN)c1-c1cc(Nc2cnc(C#N)cn2)n[nH]1,CHEMBL4630,Serine/threonine-protein kinase Chk1,INHIBITOR,Serine/threonine-protein kinase Chk1 inhibitor,2
CHEMBL260046,EVOFOSFAMIDE,Cn1c(COP(=O)(NCCBr)NCCBr)cnc1[N+](=O)[O-],CHEMBL2311221,DNA,INHIBITOR,DNA inhibitor,3
CHEMBL3544988,DAPRODUSTAT,O=C(O)CNC(=O)C1C(=O)N(C2CCCCC2)C(=O)N(C2CCCCC2)C1=O,CHEMBL3831261,Hypoxia-inducible factor prolyl hydroxylase,INHIBITOR,Hypoxia-inducible factor prolyl hydroxylase inhibitor,4
CHEMBL2443262,OLICERIDINE,COc1ccsc1CNCC[C@@]1(c2ccccn2)CCOC2(CCCC2)C1,CHEMBL233,Mu-type opioid receptor,AGONIST,Mu opioid receptor agonist,4
CHEMBL3545185,SELINEXOR,O=C(/C=C\n1cnc(-c2cc(C(F)(F)F)cc(C(F)(F)F)c2)n1)NNc1cnccn1,CHEMBL5661,Exportin-1,INHIBITOR,Exportin-1 inhibitor,4
CHEMBL1241348,FALDAPREVIR,C=C[C@@H]1C[C@]1(NC(=O)[C@@H]1C[C@@H](Oc2cc(-c3csc(NC(=O)C(C)C)n3)nc3c(Br)c(OC)ccc23)CN1C(=O)[C@@H](NC(=O)OC1CCCC1)C(C)(C)C)C(=O)O,CHEMBL2095231,"Hepatitis C virus serine protease, NS3/NS4A",INHIBITOR,"Hepatitis C virus serine protease, NS3/NS4A inhibitor",3
CHEMBL3545369,EPACADOSTAT,NS(=O)(=O)NCCNc1nonc1/C(=N/O)Nc1ccc(F)c(Br)c1,CHEMBL4685,"Indoleamine 2,3-dioxygenase 1",INHIBITOR,"Indoleamine 2,3-dioxygenase inhibitor",3
CHEMBL484785,CRISABOROLE,N#Cc1ccc(Oc2ccc3c(c2)COB3O)cc1,CHEMBL2093863,Phosphodiesterase 4,INHIBITOR,Phosphodiesterase 4 inhibitor,4
CHEMBL190461,CANNABIDIOL,C=C(C)[C@@H]1CCC(C)=C[C@H]1c1c(O)cc(CCCCC)cc1O,CHEMBL218,Cannabinoid receptor 1,NEGATIVE ALLOSTERIC MODULATOR,Cannabinoid CB1 receptor negative allosteric modulator,4
CHEMBL1808388,BEXAGLIFLOZIN,OC[C@H]1O[C@@H](c2ccc(Cl)c(Cc3ccc(OCCOC4CC4)cc3)c2)[C@H](O)[C@@H](O)[C@@H]1O,CHEMBL3884,Sodium/glucose cotransporter 2,INHIBITOR,Sodium/glucose cotransporter 2 inhibitor,4
CHEMBL2105665,ELACYTARABINE,CCCCCCCC/C=C/CCCCCCCC(=O)OC[C@H]1O[C@@H](n2ccc(N)nc2=O)[C@@H](O)[C@@H]1O,CHEMBL2311222,RNA,INHIBITOR,RNA inhibitor,3
CHEMBL2106798,NERAMEXANE MESYLATE,CC1(C)CC(C)(C)CC(C)(N)C1.CS(=O)(=O)O,CHEMBL2094124,Glutamate [NMDA] receptor,ANTAGONIST,Glutamate [NMDA] receptor antagonist,3
CHEMBL2107358,OBATOCLAX MESYLATE,COC1=CC(c2cc3ccccc3[nH]2)=N/C1=C\c1[nH]c(C)cc1C.CS(=O)(=O)O,CHEMBL4625,Bcl-2-like protein 1,INHIBITOR,Apoptosis regulator Bcl-X inhibitor,3
CHEMBL2107358,OBATOCLAX MESYLATE,COC1=CC(c2cc3ccccc3[nH]2)=N/C1=C\c1[nH]c(C)cc1C.CS(=O)(=O)O,CHEMBL4677,Bcl-2-like protein 2,INHIBITOR,Apoptosis regulator Bcl-W inhibitor,3
CHEMBL2107358,OBATOCLAX MESYLATE,COC1=CC(c2cc3ccccc3[nH]2)=N/C1=C\c1[nH]c(C)cc1C.CS(=O)(=O)O,CHEMBL4361,Induced myeloid leukemia cell differentiation protein Mcl-1,INHIBITOR,Induced myeloid leukemia cell differentiation protein Mcl-1 inhibitor,3
CHEMBL2107358,OBATOCLAX MESYLATE,COC1=CC(c2cc3ccccc3[nH]2)=N/C1=C\c1[nH]c(C)cc1C.CS(=O)(=O)O,CHEMBL6044,Bcl-2-related protein A1,INHIBITOR,Bcl-2-related protein A1 inhibitor,3
CHEMBL2107358,OBATOCLAX MESYLATE,COC1=CC(c2cc3ccccc3[nH]2)=N/C1=C\c1[nH]c(C)cc1C.CS(=O)(=O)O,CHEMBL5988,Bcl-2-like protein 10,INHIBITOR,Bcl-2-like protein 10 inhibitor,3
CHEMBL166863,POLMACOXIB,CC1(C)OC(c2ccc(S(N)(=O)=O)cc2)=C(c2cccc(F)c2)C1=O,CHEMBL205,Carbonic anhydrase 2,INHIBITOR,Carbonic anhydrase II inhibitor,3
CHEMBL166863,POLMACOXIB,CC1(C)OC(c2ccc(S(N)(=O)=O)cc2)=C(c2cccc(F)c2)C1=O,CHEMBL261,Carbonic anhydrase 1,INHIBITOR,Carbonic anhydrase I inhibitor,3
CHEMBL2103832,PARDOPRUNOX,CN1CCN(c2cccc3[nH]c(=O)oc23)CC1,CHEMBL214,5-hydroxytryptamine receptor 1A,AGONIST,Serotonin 1a (5-HT1a) receptor agonist,3
CHEMBL3707446,RIVIPANSEL,C[C@@H]1O[C@@H](O[C@@H]2[C@@H](NC(=O)c3cc(=O)[nH]c(=O)[nH]3)C[C@@H](C(=O)NCCNC(=O)COCCOCC(=O)Nc3cc(S(=O)(=O)O)cc4cc(S(=O)(=O)O)cc(S(=O)(=O)O)c34)C[C@H]2O[C@@H]2O[C@H](CO)[C@H](O)[C@H](O[C@@H](CC3CCCCC3)C(=O)O)[C@H]2OC(=O)c2ccccc2)[C@@H](O)[C@H](O)[C@@H]1O,CHEMBL3890,E-selectin,ANTAGONIST,Selectin E antagonist,3
CHEMBL3707446,RIVIPANSEL,C[C@@H]1O[C@@H](O[C@@H]2[C@@H](NC(=O)c3cc(=O)[nH]c(=O)[nH]3)C[C@@H](C(=O)NCCNC(=O)COCCOCC(=O)Nc3cc(S(=O)(=O)O)cc4cc(S(=O)(=O)O)cc(S(=O)(=O)O)c34)C[C@H]2O[C@@H]2O[C@H](CO)[C@H](O)[C@H](O[C@@H](CC3CCCCC3)C(=O)O)[C@H]2OC(=O)c2ccccc2)[C@@H](O)[C@H](O)[C@@H]1O,CHEMBL3161,L-selectin,ANTAGONIST,Leukocyte adhesion molecule-1 antagonist,3
CHEMBL3039507,SOTAGLIFLOZIN,CCOc1ccc(Cc2cc([C@@H]3O[C@H](SC)[C@@H](O)[C@H](O)[C@H]3O)ccc2Cl)cc1,CHEMBL3884,Sodium/glucose cotransporter 2,INHIBITOR,Sodium/glucose cotransporter 2 inhibitor,4
CHEMBL3137320,TALAZOPARIB,Cn1ncnc1[C@H]1c2n[nH]c(=O)c3cc(F)cc(c23)N[C@@H]1c1ccc(F)cc1,CHEMBL5366,Poly [ADP-ribose] polymerase 2,INHIBITOR,Poly [ADP-ribose] polymerase 2 inhibitor,4
CHEMBL68117,VOSAROXIN,CN[C@H]1CN(c2ccc3c(=O)c(C(=O)O)cn(-c4nccs4)c3n2)C[C@@H]1OC,CHEMBL2311221,DNA,INHIBITOR,DNA inhibitor,3
CHEMBL3137318,TALAZOPARIB TOSYLATE,Cc1ccc(S(=O)(=O)O)cc1.Cn1ncnc1[C@H]1c2n[nH]c(=O)c3cc(F)cc(c23)N[C@@H]1c1ccc(F)cc1,CHEMBL3105,Poly [ADP-ribose] polymerase 1,INHIBITOR,Poly [ADP-ribose] polymerase-1 inhibitor,4
CHEMBL2104967,FIRATEGRAST,CCOCc1cc(OC)c(-c2ccc(C[C@H](NC(=O)c3c(F)cccc3F)C(=O)O)cc2)c(OC)c1,CHEMBL2095184,Integrin alpha-4/beta-7,ANTAGONIST,Integrin alpha-4/beta-7 antagonist,2
CHEMBL272980,MOCETINOSTAT,Nc1ccccc1NC(=O)c1ccc(CNc2nccc(-c3cccnc3)n2)cc1,CHEMBL1937,Histone deacetylase 2,INHIBITOR,Histone deacetylase 2 inhibitor,2
CHEMBL272980,MOCETINOSTAT,Nc1ccccc1NC(=O)c1ccc(CNc2nccc(-c3cccnc3)n2)cc1,CHEMBL1829,Histone deacetylase 3,INHIBITOR,Histone deacetylase 3 inhibitor,2
CHEMBL272980,MOCETINOSTAT,Nc1ccccc1NC(=O)c1ccc(CNc2nccc(-c3cccnc3)n2)cc1,CHEMBL3310,Histone deacetylase 11,INHIBITOR,Histone deacetylase 11 inhibitor,2
CHEMBL272980,MOCETINOSTAT,Nc1ccccc1NC(=O)c1ccc(CNc2nccc(-c3cccnc3)n2)cc1,CHEMBL3192,Histone deacetylase 8,INHIBITOR,Histone deacetylase 8 inhibitor,2
CHEMBL443684,NAVITOCLAX,CC1(C)CCC(c2ccc(Cl)cc2)=C(CN2CCN(c3ccc(C(=O)NS(=O)(=O)c4ccc(N[C@H](CCN5CCOCC5)CSc5ccccc5)c(S(=O)(=O)C(F)(F)F)c4)cc3)CC2)C1,CHEMBL4625,Bcl-2-like protein 1,INHIBITOR,Apoptosis regulator Bcl-X inhibitor,3
CHEMBL443684,NAVITOCLAX,CC1(C)CCC(c2ccc(Cl)cc2)=C(CN2CCN(c3ccc(C(=O)NS(=O)(=O)c4ccc(N[C@H](CCN5CCOCC5)CSc5ccccc5)c(S(=O)(=O)C(F)(F)F)c4)cc3)CC2)C1,CHEMBL4677,Bcl-2-like protein 2,INHIBITOR,Apoptosis regulator Bcl-W inhibitor,3
CHEMBL2105721,NIVOCASAN,CC(C)[C@@]1(C(=O)N[C@H]2CC(=O)O[C@]2(O)CF)CC(c2nccc3ccccc23)=NO1,CHEMBL4801,Caspase-1,INHIBITOR,Caspase-1 inhibitor,2
CHEMBL2105721,NIVOCASAN,CC(C)[C@@]1(C(=O)N[C@H]2CC(=O)O[C@]2(O)CF)CC(c2nccc3ccccc23)=NO1,CHEMBL2273,Caspase-9,INHIBITOR,Caspase-9 inhibitor,2
CHEMBL3544911,PREXASERTIB,COc1cccc(OCCCN)c1-c1cc(Nc2cnc(C#N)cn2)n[nH]1,CHEMBL2527,Serine/threonine-protein kinase Chk2,INHIBITOR,Serine/threonine-protein kinase Chk2 inhibitor,2
CHEMBL429876,CILENGITIDE,CC(C)[C@H]1C(=O)N[C@@H](CCCNC(=N)N)C(=O)NCC(=O)N[C@@H](CC(=O)O)C(=O)N[C@H](Cc2ccccc2)C(=O)N1C,CHEMBL2096675,Integrin alpha-V/beta-5,ANTAGONIST,Integrin alpha-V/beta-5 antagonist,3
CHEMBL2105659,VARESPLADIB METHYL,CCc1c(C(=O)C(N)=O)c2c(OCC(=O)OC)cccc2n1Cc1ccccc1,CHEMBL4342,Group 10 secretory phospholipase A2,INHIBITOR,Group X secretory phospholipase A2 inhibitor,3
CHEMBL2105659,VARESPLADIB METHYL,CCc1c(C(=O)C(N)=O)c2c(OCC(=O)OC)cccc2n1Cc1ccccc1,CHEMBL4323,Phospholipase A2 group V,INHIBITOR,Phospholipase A2 group V inhibitor,3
CHEMBL1169,AMINOSALICYLIC ACID,Nc1ccc(C(=O)O)c(O)c1,CHEMBL6065,Dihydrofolate reductase,INHIBITOR,Dihydrofolate reductase inhibitor,4
CHEMBL468,THALIDOMIDE,O=C1CCC(N2C(=O)c3ccccc3C2=O)C(=O)N1,CHEMBL3833061,CRL4(CRBN) E3 ubiquitin ligase,INHIBITOR,CRL4(CRBN) E3 ubiquitin ligase inhibitor,4
CHEMBL848,LENALIDOMIDE,Nc1cccc2c1CN(C1CCC(=O)NC1=O)C2=O,CHEMBL3833061,CRL4(CRBN) E3 ubiquitin ligase,INHIBITOR,CRL4(CRBN) E3 ubiquitin ligase inhibitor,4
CHEMBL43452,POMALIDOMIDE,Nc1cccc2c1C(=O)N(C1CCC(=O)NC1=O)C2=O,CHEMBL3833061,CRL4(CRBN) E3 ubiquitin ligase,INHIBITOR,CRL4(CRBN) E3 ubiquitin ligase inhibitor,4
CHEMBL296913,PARECOXIB SODIUM,CCC(=O)[N-]S(=O)(=O)c1ccc(-c2c(-c3ccccc3)noc2C)cc1.[Na+],CHEMBL230,Prostaglandin G/H synthase 2,INHIBITOR,Cyclooxygenase-2 inhibitor,4
CHEMBL2051955,LEVOSIMENDAN,C[C@@H]1CC(=O)NN=C1c1ccc(NN=C(C#N)C#N)cc1,CHEMBL2094125,Phosphodiesterase 3,INHIBITOR,Phosphodiesterase 3 inhibitor,3
CHEMBL1568698,GANAXOLONE,CC(=O)[C@H]1CC[C@H]2[C@@H]3CC[C@H]4C[C@](C)(O)CC[C@]4(C)[C@H]3CC[C@]12C,CHEMBL2093872,GABA-A receptor; anion channel,POSITIVE ALLOSTERIC MODULATOR,GABA-A receptor; anion channel positive allosteric modulator,4
CHEMBL413376,SURAMIN HEXASODIUM,Cc1ccc(C(=O)Nc2ccc(S(=O)(=O)[O-])c3cc(S(=O)(=O)[O-])cc(S(=O)(=O)[O-])c23)cc1NC(=O)c1cccc(NC(=O)Nc2cccc(C(=O)Nc3cc(C(=O)Nc4ccc(S(=O)(=O)[O-])c5cc(S(=O)(=O)[O-])cc(S(=O)(=O)[O-])c45)ccc3C)c2)c1.[Na+].[Na+].[Na+].[Na+].[Na+].[Na+],CHEMBL2120,Fibroblast growth factor 1,INHIBITOR,Acidic fibroblast growth factor inhibitor,3
CHEMBL59356,ATRELEUTON,C[C@H](C#Cc1ccc(Cc2ccc(F)cc2)s1)N(O)C(N)=O,CHEMBL215,Polyunsaturated fatty acid 5-lipoxygenase,INHIBITOR,Arachidonate 5-lipoxygenase inhibitor,2
CHEMBL458875,CLEVUDINE,Cc1cn([C@H]2O[C@@H](CO)[C@H](O)[C@H]2F)c(=O)[nH]c1=O,CHEMBL3833482,Protein P,INHIBITOR,Protein P inhibitor,3
CHEMBL118218,IROFULVEN,CC1=C(CO)C2=C(C)C3(CC3)[C@@](C)(O)C(=O)C2=C1,CHEMBL2311221,DNA,INHIBITOR,DNA inhibitor,3
CHEMBL19236,MOXONIDINE,COc1nc(C)nc(Cl)c1NC1=NCCN1,CHEMBL3923,Nischarin,AGONIST,Nischarin agonist,4
CHEMBL279785,MARIMASTAT,CNC(=O)[C@@H](NC(=O)[C@H](CC(C)C)[C@H](O)C(=O)NO)C(C)(C)C,CHEMBL321,Matrix metalloproteinase-9,INHIBITOR,Matrix metalloproteinase 9 inhibitor,3
CHEMBL515408,MARIBAVIR,CC(C)Nc1nc2cc(Cl)c(Cl)cc2n1[C@H]1O[C@@H](CO)[C@H](O)[C@@H]1O,CHEMBL3833483,Serine/threonine-protein kinase BGLF4,INHIBITOR,Serine/threonine-protein kinase BGLF4 inhibitor,4
CHEMBL476960,VOGLIBOSE,OCC(CO)N[C@H]1C[C@](O)(CO)[C@@H](O)[C@H](O)[C@H]1O,CHEMBL3833502,Alpha glucosidase,INHIBITOR,Alpha glucosidase inhibitor,4
CHEMBL298406,ECOPIPAM,CN1CCc2cc(Cl)c(O)cc2[C@H]2c3ccccc3CC[C@@H]21,CHEMBL2056,D(1A) dopamine receptor,ANTAGONIST,Dopamine D1 receptor antagonist,3
CHEMBL175,DEXIBUPROFEN,CC(C)Cc1ccc([C@H](C)C(=O)O)cc1,CHEMBL2094253,Cyclooxygenase,INHIBITOR,Cyclooxygenase inhibitor,4
CHEMBL14370,REBOXETINE,CCOc1ccccc1OC(c1ccccc1)C1CNCCO1,CHEMBL222,Sodium-dependent noradrenaline transporter,INHIBITOR,Norepinephrine transporter inhibitor,4
CHEMBL432162,TASOSARTAN,Cc1nc(C)c2c(n1)N(Cc1ccc(-c3ccccc3-c3nnn[nH]3)cc1)C(=O)CC2,CHEMBL227,Type-1 angiotensin II receptor,ANTAGONIST,Type-1 angiotensin II receptor antagonist,2
CHEMBL1512580,XALIPRODEN,FC(F)(F)c1cccc(C2=CCN(CCc3ccc4ccccc4c3)CC2)c1,CHEMBL214,5-hydroxytryptamine receptor 1A,AGONIST,Serotonin 1a (5-HT1a) receptor agonist,3
